"Data Source","World Development Indicators",

"Last Updated Date","2024-03-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Mexico","MEX","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","4197.98228973599","4269.98401714764","4325.43600351045","4524.18942984726","4897.24443504918","5072.63135963502","5206.15362198032","5332.74767186568","5648.05347185248","5655.99755073306","5835.13102025154","5867.03452592942","6154.64745484385","6435.96140377416","6602.41123498417","6773.99030340371","6867.22204865459","6893.66695088943","7293.08389386471","7776.16601290539","8240.7161225115","8831.27401325893","8649.12294224101","8086.26196172259","8209.84351673619","8212.92177366905","7750.17148738278","7774.51986870543","7735.72150888391","7882.12311018268","8145.0161533541","8303.12118718677","8433.33703578674","8509.39615451119","8715.73376736149","8049.74323082012","8399.3425471036","8849.73207519458","9240.00719179304","9340.07987319831","9655.60249705114","9464.99502435476","9300.11739878693","9271.44031800693","9461.9237562519","9524.74243606686","9847.51282063333","9920.68784016417","9888.13944322185","9151.76956558176","9480.13530541633","9667.62664506427","9872.2925200884","9826.1323870576","9947.8860235819","10098.1731805195","10161.3557074563","10240.3104246761","10343.3534291048","10226.2313328256","9273.81099988452","9760.44529945868","10077.3833104761","",
"Marshall Islands","MHL","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","2396.55195372473","2414.22232164774","2679.63321791031","2674.53712692962","2409.05059146622","2884.43185420752","3035.07315998005","3154.28228289913","3011.24908941199","3020.73071212485","2958.74329245386","3106.51027227242","3230.58893203219","3358.98245883902","3573.06679070146","3152.94822974882","2903.52305314849","2836.07320533067","2765.62264090186","2782.91058492806","2962.54834664291","3068.70975474936","3019.28942471785","3064.51271625079","3124.8304820671","3139.14562773724","3256.60053724811","3019.99873123368","3144.71581633109","3326.98902848914","3347.75334092644","3352.54248231771","3531.14820142313","3554.86001230567","3703.64905889496","3867.68389216248","4109.19445686591","4454.84354401191","5054.87118838163","5059.7672773127","5281.87760704064","5306.9015554789","",
"Middle income","MIC","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","912.601873646248","910.836313421078","922.785434748485","944.291168683554","995.771376446183","1031.12461485183","1055.53612891936","1064.32891125204","1100.25175416002","1162.27364413687","1231.06476142419","1279.69508071934","1328.97626444379","1391.80986023593","1441.49312572258","1473.03104703871","1532.03990060777","1571.25528666971","1599.27956068008","1641.00698242014","1686.98569278456","1690.38114855403","1703.56731132172","1697.56183735331","1745.81946102075","1788.42029800185","1821.15647739435","1871.27201443729","1910.08998705545","1930.85958552648","1934.63552117695","1928.85552607898","1927.82615787204","1962.60428185411","1995.65179512502","2039.33414500415","2117.05367180928","2194.21481183169","2220.13903405539","2272.17409286296","2372.1824842859","2426.72516879895","2507.97808231813","2624.22579557991","2789.49576001312","2955.0961204751","3160.25437002539","3400.04571288835","3557.36370894568","3624.96811558794","3865.74010227259","4061.63870193021","4234.18343255047","4407.67458473021","4567.94768285978","4715.50544348269","4874.51053168315","5069.90206925452","5261.6643731742","5415.71418647392","5298.33108364043","5635.08478487229","5795.99790382479","",
"North Macedonia","MKD","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3568.0635685747","3360.19536521454","3168.62731208797","2962.97823069468","2932.07935901595","2897.19376746554","2916.44329957259","2954.5238308875","3038.13983382569","3154.84918240006","3283.37934095351","3169.32514368931","3240.11064526089","3301.31361922323","3445.80843699925","3600.95390451686","3779.67672714493","4017.79390926417","4230.73498999821","4207.80679229371","4339.9663336969","4433.88946223239","4408.29842132998","4530.68414622156","4687.29849775791","4861.55615984223","4994.56120070716","5043.6945185295","5184.69680504137","5386.2027499932","5067.21588735157","5365.47609852695","5500.39905883565","",
"Mali","MLI","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","340.269023952488","347.850742174419","343.592667306213","359.23710614715","362.905122321818","378.105192052109","366.363750747824","354.501305511986","388.728569572442","433.878018844551","452.928035509553","437.616910094373","473.395781431114","443.425965454416","440.538895307837","399.366613878852","397.972365554569","388.619119408544","458.461758550239","462.506179750716","454.246460434794","479.710920358807","490.828060026722","469.40249257314","514.247382129515","487.720653850649","492.820719332849","500.638058999875","494.59023221281","518.470546306235","531.577185302854","557.764341335031","573.548990124541","556.77239407158","623.266374437479","622.796722894514","658.142718821535","646.928049650012","666.794421867006","675.188949468141","676.080031773356","685.460670564343","695.39448652741","708.930473940785","708.418672479958","682.287844188171","677.861141016751","703.231034477626","723.504204947663","741.797634683131","756.428073205064","767.571595521859","779.326624981433","745.885984785402","744.760427319594","748.974818109328","",
"Malta","MLT","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","3135.28547160899","3211.69458130569","3402.013537823","3545.99678690791","3904.52309573476","4634.09326126722","5395.15746289756","6028.93113520401","6632.43081728407","7254.32021442954","7684.72265859568","7881.0562144742","7890.02775181029","7731.95775832879","7803.19249101371","7865.52845206493","8035.72241838806","8308.62074303897","8934.07352030925","9571.19013627356","10074.309100156","10419.961305061","10796.7940507006","11168.4668025566","11689.7655394043","12344.826345577","12727.2991543136","13295.3706525006","13886.2923556034","14455.7647568425","17189.5654940777","16860.522964945","17164.5983933947","17746.7846758302","17652.7181167607","18134.0520355123","18521.638379981","19338.4306191148","19948.1713924858","19573.8579946305","20557.7377488972","20566.4277747482","21221.6057063718","22071.0651510994","23286.2264514326","24921.7141769982","25181.477100564","27164.3004165602","28177.5495393975","29003.5818128032","26077.6273444161","29103.6973856926","30379.5968015298","",
"Myanmar","MMR","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","130.21910297841","127.99052363667","130.306893526975","144.450282113385","132.917700950115","143.803914442984","133.70094529344","122.884895089701","134.510017260428","135.730705452079","139.227087978953","141.700823476605","141.91406977213","137.58431790273","142.077103369027","145.088542055042","150.940373537315","156.816844966898","163.763080069422","168.941566855897","178.843928740888","186.617854623649","193.487930088021","198.097343653616","203.640404435312","205.350622169306","199.440909667202","188.142939686546","164.058910314552","167.445450039046","169.542744729982","166.034095797433","179.614033179248","187.952656685519","199.389095229598","210.542035433448","221.303308861908","230.892995093493","241.449811666563","264.751784664335","297.859737118169","328.214636716027","364.002530850698","410.473447104799","462.074519496734","520.528490486487","584.140428984485","649.36145319159","711.785163490481","782.281626668454","851.135747416933","891.443584886064","948.738127673498","1019.94239116187","1092.29880211423","1159.34020074533","1219.6653509153","1284.70174131044","1355.44767222938","1434.43226265296","1295.28701183634","1131.69904530094","1169.1068332012","",
"Middle East & North Africa (excluding high income)","MNA","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","1743.82050710831","1810.51253799624","1913.67908096365","2058.5877149269","2237.84252212322","2370.64148899294","2493.18001206187","2756.17698843583","2836.2040609644","2936.21828890173","2935.11391766091","3286.10336377795","3200.31615795943","2995.73796627138","2838.66670775908","2591.36748627507","2506.66563420077","2737.60100370124","2795.62911279906","2705.46227355869","2712.25429680903","2578.52283729823","2546.45721243412","2481.09881331815","2461.28490077085","2653.87746016285","2561.75632647327","2630.21998444925","2627.03720703109","2627.30189010588","2648.69963545737","2765.50617577517","2815.78609705651","2946.56037955563","3022.03169390162","3142.80159977674","3166.89212357179","3207.65398819395","3223.51320444581","3407.14116080813","3492.43564149057","3603.42425407869","3751.04496177185","3817.51360496205","3843.03414942152","3966.21641657786","3853.67189119088","3923.0325807312","3863.87395260434","3852.90109140038","3805.67993810676","3936.9981764964","3992.07288289625","3994.9699104851","3962.55988909805","3774.39806056175","3880.31149930403","3984.80398656875","",
"Montenegro","MNE","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4488.79462512197","4723.14338358475","4290.89684941343","4431.60047014419","4462.34990117884","4529.12330572995","4623.0760644615","4819.14785988608","5013.1959009921","5435.88622103627","5798.06497333447","6205.8212472095","5833.65954418904","5982.19928466066","6168.84838637415","5995.77445120446","6202.50670294785","6307.01856129174","6517.19267514764","6707.85041020824","7023.43381181246","7381.80764032937","7684.18397197185","6515.53680560451","7390.30811727832","7889.23763310614","",
"Mongolia","MNG","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","1428.45635552918","1510.63978021586","1560.2627002862","1612.32428429585","1661.7360894034","1771.23664741971","1785.73101021921","1829.63760080266","1863.79383676329","1770.54104423496","1588.22262573764","1417.74202296458","1352.36819433688","1362.50907553224","1431.46092314111","1446.87830772571","1487.64557849719","1522.38979445595","1554.05197183459","1557.43844017552","1589.40371767026","1649.93882429938","1750.19045781054","1919.75715306035","2041.86849401263","2197.6947830343","2400.22509316356","2585.82477848101","2521.5945282286","2646.56167654317","3057.31725486018","3374.43838312918","3697.60133986287","3909.91331954702","3919.35121343969","3892.65220400112","4023.78562311837","4242.30022157508","4385.11167680522","4106.60268340307","4107.18372095123","4249.67501406205","",
"Northern Mariana Islands","MNP","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20827.8058048671","21610.3654775378","21739.0461402812","19767.4536015717","19235.4058294113","18806.6229303343","17565.5811849842","15233.9434728666","16294.5109198368","15541.5541554155","15715.743349961","16204.5455998391","16974.2784213627","17665.1007493109","22995.5274095066","28549.3265760963","23242.9254375819","20796.0304233721","14703.5116119755","","","",
"Mozambique","MOZ","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","249.862320619307","257.251961048681","234.233109823935","193.213320213899","176.832444288449","175.02535737614","167.956811363315","191.829266733543","207.687748684104","218.97633148766","217.577553450925","223.955735832331","203.156729119935","219.205536167812","222.267205712147","217.059689238316","233.033001467804","253.592202550161","273.247956294767","298.229600354859","293.231895626377","322.704256828301","344.927517545918","360.343788841539","379.858366403334","393.510954761018","421.562874007733","442.197515842164","460.387399376419","474.835717835762","492.567572391021","512.456395345933","536.990103623469","554.960755897719","579.642369195999","603.838513777915","612.724515323393","609.673549078088","612.599059978703","608.96362492754","584.314952044537","581.444271632901","590.369044294331","",
"Mauritania","MRT","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","1235.66200512524","1210.53686125797","1153.51367845002","1431.2487941942","1614.3887838668","1570.81819849104","1578.7676180685","1688.0322742258","1658.18934471457","1801.72693538352","1780.72036366259","1715.71684101768","1589.06244739883","1730.18416592477","1593.35598519987","1679.03251815216","1600.11090941396","1546.73348555147","1574.6094208257","1581.04513707793","1588.16972076704","1505.74384380007","1516.43748927608","1424.81024607589","1424.96641714189","1463.03156256031","1448.08272979866","1430.67634248135","1461.30936371092","1398.94105902159","1382.41789981651","1355.05962864535","1377.22996859419","1290.02397839063","1377.92659152122","1429.00446205312","1340.59313145813","1342.05718848474","1354.13004474105","1265.16042472798","1224.6807669845","1215.2512697343","1271.67511795702","1303.27169193052","1384.01429519465","1601.14283308699","1533.63381372064","1490.81766626765","1452.17875148954","1448.0233220059","1463.59492239454","1481.9780029115","1499.43182393508","1522.75911860633","1562.72683648828","1541.16287756286","1595.23327567391","1628.03885516365","1635.83999676974","1588.36203400464","1559.80984520601","1616.81571400654","",
