Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,2024-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Small states,SST,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.51122944,4.235775449,4.695133196,7.658714596,5.179594772,9.670528858,8.164788957,5.882401331,0.468042741,7.119912306,6.27180405,3.360203712,3.258930093,3.580006218,2.645786277,2.132404462,1.07883521,2.174654599,1.946854535,-5.638161986,4.347484575,5.633857768,
Sao Tome and Principe,STP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.360188168,8.291519461,3.537905944,6.61462475,8.866109359,3.641471852,6.22878507,3.302414143,1.448434005,1.999449509,2.94292216,5.119700883,4.906209873,1.539692169,5.17682175,4.112968607,4.378139399,2.014319343,2.624859495,1.899298913,0.065282438,
Suriname,SUR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,4.799999998,3.900000001,5.6,6.499999999,12,19.2,12.1,7.6,4.499999999,2.7,3.9,-0.6,-1.8,0.4,2.800000001,8.8,10.2,6.599999997,-0.599999997,-8.8,7.099999999,-4.2,-3.9,-1.9,2,0.800000001,-6.2,7.799999999,4.2,-4.500000001,2.699999134,0.400000009,-6.69999815,3.399998897,0,1.000001223,5.699997683,2.300001651,-1.40000047,2.099998868,4.200000421,2.800000689,6.299999433,8.500000185,4.500000211,5.793543585,5.111487778,4.143406812,3.013698983,5.168825152,5.849367672,2.690349747,2.933441652,0.255503032,-3.411096013,-4.915786469,1.568397982,4.948271085,1.167589772,-15.97519171,-2.435385836,2.433723709,
Slovak Republic,SVK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.901328124,6.205531203,5.843494234,6.619898121,5.925837084,4.076097479,-0.105914962,1.166526518,3.253783981,4.509444138,5.499083077,5.278880718,6.623461259,8.493176745,10.83202881,5.574886345,-5.455532867,6.71663275,2.671452779,1.318802246,0.632740007,2.697189807,5.167181606,1.943950861,2.938068678,4.030389714,2.511256198,-3.335498887,4.789146459,1.75044814,
Slovenia,SVN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.203005809,5.049793457,3.279365444,5.332666572,3.67237155,3.216560335,3.505598057,2.960260286,4.359192778,3.797972642,5.746396901,6.980160755,3.509841517,-7.548437791,1.343748472,0.861327733,-2.639438757,-1.029282772,2.768158831,2.210081607,3.191852518,4.815380632,4.454365747,3.52267924,-4.240883722,8.228499886,2.460783314,
Sweden,SWE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,5.68129281,4.259047228,5.327933788,6.8211645,3.821507586,2.090844289,3.365388583,3.638505664,5.009075215,7.28920626,0.944646246,2.288738794,3.967981154,3.198195646,2.552862643,1.058104877,-1.596258566,1.75154805,3.840003477,1.699971439,0.454830417,1.248664679,1.90063873,4.229535245,2.160373746,2.691323173,3.353842984,2.559038665,2.654806927,0.754674769,-1.145974869,-1.15859276,-2.06561637,3.929972837,3.935192926,1.579456406,3.070526593,4.311836353,4.247184144,4.766348871,1.449498618,2.196921062,2.30981059,4.336856154,2.85880324,4.662773552,3.439221776,-0.450559257,-4.339790575,5.952107008,3.195333235,-0.588304569,1.187775716,2.657798275,4.489281588,2.070593151,2.567924525,1.950022846,1.986195874,-2.170213179,6.147024647,2.911772028,
Eswatini,SWZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,13.74363373,5.424294283,9.018673739,5.743486905,13.90844411,-2.119437766,1.009592908,1.327128728,3.106945051,12.44905217,14.64144107,1.17256788,1.202354898,6.161755087,3.792415692,12.26447804,14.60659024,6.569821571,12.91110407,21.01800054,1.760376349,3.226206881,3.106114157,2.400691039,4.82565155,3.842053638,3.10280535,2.604039401,2.950875211,1.76017376,1.054764906,4.380099088,3.880213586,3.623914226,5.99877655,5.992166838,4.435375577,0.821663914,1.565048852,3.793754968,2.247229761,5.396630697,3.861213798,0.923230547,2.227480675,1.062610193,2.026578156,2.380095495,2.692168273,-1.559642692,10.68333715,0.476444949,
Sint Maarten (Dutch part),SXM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.199994022,4.600002996,1.39054667,1.306727883,1.580384638,0.105811101,0.967761367,-7.535214671,-6.856984127,10.9649995,-13.31678787,4.577598003,9.8,
Seychelles,SYC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,-4.882276361,8.408581272,10.13560296,5.919246456,-1.060571097,13.89650757,0.504739463,7.553235639,0,8.871869865,15.85177574,6.308307966,9.054186312,1.302849676,3.177405072,16.27764772,-6.190226813,21.15169252,15.79434062,-5.100677001,-3.87678311,-2.071074418,-0.616235246,4.305622878,10.29374164,0.761946632,4.874552383,5.326410386,10.28565461,7.454766319,2.760426263,7.173043954,7.303370768,-2.436568811,0.485036699,9.997945952,12.19364175,2.467440935,1.872005109,4.253198349,-2.271162886,1.212832903,-5.887128488,-2.850453977,9.005761737,9.406128557,8.876066456,-2.725946262,-2.479375947,4.505132043,9.509783352,3.110678494,1.253734962,4.063691812,4.194586924,5.104826829,2.786710338,3.70668006,4.876985664,-7.728394412,5.426822752,9.000307367,
Syrian Arab Republic,SYR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,10.8330639,24.52129717,-8.652746672,9.271363802,2.299373875,-7.65906551,8.257682647,3.729080221,18.76791521,-1.796852875,8.955814563,25.6607152,-10.46985494,25.79577285,16.35157606,12.2544466,-1.799517878,9.942590124,0.887988823,14.50811695,7.755343865,2.789086648,2.320339937,-7.610630212,9.350807332,-7.952928955,1.682282346,18.0111401,-13.64728218,3.739555902,7.666468187,12.97279007,6.150895573,7.213029205,7.026589543,9.825569405,5.023804508,6.785304524,-3.553449871,0.675642589,1.047287102,3.954831927,7.204435053,6.902959435,6.215077835,5.046195556,5.674591777,4.476672736,5.912042793,5.191905841,2.850002844,-26.33901708,-26.30008766,-10.3103399,-4.179791617,-6.405590739,-0.723281777,1.393176078,1.220705221,-0.182330467,1.29973809,,
Turks and Caicos Islands,TCA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.972299355,1.070877013,8.711296582,11.31483413,7.25118055,-2.490218992,5.610956374,5.324551483,-26.78287693,9,6.2,
Chad,TCD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,1.397743671,5.360116109,-1.599454015,-2.510939603,0.606227786,-1.807092392,0.767201382,-0.457218867,6.881310224,1.859656479,-2.247626372,1.149616095,-8.380883008,4.961852583,9.010267306,2.98076527,2.234624849,-0.469634188,-21.44108769,-6.047670747,1.042918103,5.346608999,15.67871778,2.048898911,21.79277353,-4.081667517,-2.388808497,15.48235907,4.884735103,-4.178472373,8.535137166,8.001443346,-15.70983705,10.13688763,1.236549317,2.214473035,5.653392328,6.951579914,-0.682850217,-0.879681025,11.65813465,8.491209819,14.72166701,33.62937185,17.33253374,0.648262014,3.271499579,3.052691532,4.217695552,13.55010086,0.082869798,8.882576072,5.700001363,6.899985045,2.767675685,-6.255527085,-2.988695986,2.3740378,3.247181917,-1.600006737,-1.199990525,2.235979675,
East Asia & Pacific (IDA & IBRD countries),TEA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,-13.32786066,-0.640124109,6.439679592,10.78418366,10.78179546,8.001839734,-1.420704405,1.77390651,11.3842631,13.44144517,6.769872328,4.908121603,8.259741022,3.867187442,6.840566389,2.845506364,7.573242105,9.260292516,7.101748392,7.566005098,5.598594148,6.437949217,7.736821537,9.955175361,7.898793793,7.132933747,9.145353838,9.731266176,5.757685287,5.163771304,8.004115695,11.1923656,11.28641466,10.93634731,9.874778033,9.063359332,7.343551282,2.895118389,6.389313831,7.639086451,6.979533654,8.059994782,8.944238873,9.121166199,9.976662894,11.07772579,12.48612831,8.615466942,7.984440685,9.921069712,8.64284927,7.580280952,7.298429507,6.983569507,6.707062754,6.565274056,6.707399588,6.524934599,5.78170783,1.246190113,7.601197717,3.41423025,
Europe & Central Asia (IDA & IBRD countries),TEC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.457004408,-5.52034984,-9.426152398,-4.611208423,-8.611446409,-0.272045345,1.052271049,2.926107126,-0.647706689,2.464805278,7.398994526,2.593106743,5.011982984,6.181309722,7.868116986,6.643292802,7.853201517,7.627610726,4.456117277,-4.672546854,4.632288456,5.925947155,3.454771304,3.384182418,2.337917369,1.486317242,1.848852035,4.291672653,3.687082765,2.654353409,-1.572027026,7.379747863,1.66035229,
Togo,TGO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,12.16931737,3.773652832,4.999694271,14.28601126,15.45971271,9.408719101,5.500371558,5.023691852,10.83086834,2.524302645,0,7.625157547,3.837484002,4.832849119,2.440541184,-2.051522587,6.959085373,11.04543451,-5.167742646,14.57695611,-3.315186078,-3.582402546,-5.414007785,5.555555041,5.555552164,1.586504315,0.510162181,6.64236977,4.060021684,-0.243656134,-0.699967494,-3.980686814,-15.09582749,14.98241435,7.845832319,8.836211632,14.37737757,-2.299876568,2.481751436,-0.783479606,0.823438749,3.82662258,6.720171423,-0.978665335,-4.666299382,2.6501321,-1.175120391,4.035645273,5.453823994,5.854352693,5.823252239,6.30269542,5.824265834,5.633240217,5.468031293,4.214895609,4.007912596,4.795183331,4.922833214,2.162286574,5.991569146,5.810546568,
Thailand,THA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,5.362146302,7.554254448,7.999830787,6.830996144,8.181661538,11.12251849,8.615982333,8.122270256,6.550659886,11.40794907,4.89537376,4.278508039,10.23643301,4.466253386,4.970405228,9.326811082,9.843463235,10.29574653,5.371766513,5.173541006,5.906867763,5.352348751,5.584202469,5.752430251,4.647240357,5.533827767,9.518946022,13.28811407,12.19050599,11.16716344,8.558260321,8.083388023,8.251915915,7.997024667,8.120315346,5.651944465,-2.753575153,-7.634035286,4.572307751,4.455247043,3.44424901,6.149036052,7.189243303,6.289342143,4.187638429,4.967810892,5.435151691,1.725698849,-0.690618232,7.513390533,0.840132083,7.242796202,2.687495563,0.984468864,3.134047249,3.435157717,4.177681032,4.222870287,2.114557796,-6.066925969,1.492095235,2.597644126,
Tajikistan,TJK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,3.499999873,-1.200000045,13.90000109,-6.500000664,-0.599999631,-7.099999096,-29.00000106,-16.39999984,-21.29999801,-12.41632223,-16.69999844,1.680674136,5.312867659,3.699550717,8.324324495,9.580836178,10.80000376,10.99999908,10.29999894,6.699998517,7.000003211,7.800000119,7.899998272,3.900001148,6.499999086,7.4000006,7.499999463,7.399999747,6.70000069,6.019303318,6.9,7.1,7.599999999,7.4,4.400000001,9.4,8,
Turkmenistan,TKM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.02362218,-4.255319507,35.38455811,-4.605263214,-14.9659866,1.500000174,-17.29986047,-7.200040934,6.699992161,-11.40000023,7.100000344,16.4999995,5.469064133,4.343845714,0.257179925,3.26882856,5.000407438,13.03403487,10.97330833,11.05929947,14.7,6.100000115,9.199999988,14.69999993,11.09999996,10.2000001,10.29999997,6.49999991,6.199999966,6.500000047,6.199999941,6.300000042,-3.400000044,4.500000026,1.699999967,
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,6.092028307,4.187733842,1.913796232,7.266194689,5.556512759,4.866016858,4.259479822,7.15494279,6.752804215,6.521999106,6.884439086,7.268648429,8.151665001,6.546090709,3.658407046,5.421076281,4.756350983,4.403807946,7.452950832,6.924396267,0.946095833,-0.330420645,-2.472433936,3.709509238,3.169664996,3.526899317,3.366519814,0.383686131,1.632860526,-0.236121572,3.308916948,2.822240858,4.724247369,5.32459793,0.690505907,3.964308511,5.452132075,2.939497612,0.44397443,3.579927463,0.229936502,0.419246381,2.531773061,5.376785579,4.027132076,5.237802831,5.355928563,3.813227811,-2.332310733,6.677000823,4.567211082,2.643130508,2.817692345,1.392439126,0.363799574,-0.35002006,1.922305135,1.681927102,0.711972103,-6.525978966,7.235614747,3.896009718,
Timor-Leste,TLS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.35138092,-6.703651824,-2.182264132,0.400003981,2.984579638,-4.116092689,10.26538845,11.39480483,10.14695442,9.331511766,5.958539712,4.860621868,3.104366832,4.472498466,2.797266112,3.368174828,-3.144570024,-0.692800736,23.41201676,31.96191887,5.315537431,-20.54158677,
Middle East & North Africa (IDA & IBRD countries),TMN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,6.624448124,8.595049589,10.51584139,11.67412459,8.813941451,7.992863787,13.4943701,5.66223475,6.335675161,2.849385397,15.59057396,0.479801524,-3.85825745,-2.610137398,-5.898662838,0.067688239,12.95162281,5.330211709,-0.142028842,3.362949098,-2.023798117,1.696938804,0.190640874,1.950999631,11.88533831,-0.772745421,5.24266712,2.065113685,2.102033784,2.939856678,6.602343347,3.79971425,6.676839637,4.561585094,6.203735106,2.867449358,3.241537694,2.22673321,7.659255666,4.463049658,5.223876989,6.110294165,3.695438755,2.567390923,5.235869008,-1.09740902,3.660830128,0.407217381,1.778327461,0.712416882,5.308460684,3.141797005,1.807795717,0.89818583,-3.128088449,4.339013025,4.238714139,
Tonga,TON,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,4.74126541,1.982402714,1.73839196,6.55846346,2.118660864,2.985637787,-1.881872049,0.38990681,-2.044091435,6.414947574,0.251975664,3.738055383,4.952521321,7.378535826,1.805531217,1.223449617,2.458759103,3.710880967,0.875990063,3.748925693,4.848012814,2.308045494,-2.410700609,0.081033894,-0.148635323,0.271095291,4.750169656,-5.199109037,0.803490183,6.818276144,0.823102718,0.312307909,2.01870046,1.171888256,6.571000501,3.322432544,0.24122796,0.706483434,0.488645323,-2.667506175,,
South Asia (IDA & IBRD),TSA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,4.213747974,3.407900404,5.291576173,7.758975437,-0.541428156,1.242720459,6.109211601,4.602010319,5.77741426,5.90719309,0.615788662,-1.761851114,3.884563287,2.47595347,6.893928752,2.60545884,6.221169686,6.137367693,-2.537546638,6.514250642,6.439600564,3.862755063,6.660807828,4.230944169,5.465340855,4.828397363,4.261691568,8.367921606,5.3774263,5.380219579,2.109014112,5.805436138,4.28448034,5.915457538,6.813894865,6.708306607,3.694421088,5.445133039,7.512702852,4.112480983,4.437259944,3.599199902,7.17611154,7.549536083,7.613039485,7.619574208,7.140086025,3.298166622,6.94924654,7.365786643,5.070749447,5.38129809,6.00923318,6.847966085,7.251671935,7.776016946,6.503653,6.33480487,3.924137771,-4.623994831,8.254590475,6.486711863,
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,0.977380114,6.048576051,6.100846643,4.956462369,4.773028548,1.357426423,-1.225410358,2.976490773,9.375581952,10.26206895,7.83755366,2.626354462,4.33849741,7.917171034,-0.118342588,5.509465633,2.916962704,-0.511334543,3.954769622,3.780231218,-0.770235424,-1.088155923,-2.511018636,2.084734953,1.83296724,1.943899083,3.147953174,4.346315398,2.661119826,2.471058596,0.521306788,-0.144238797,-0.739536022,1.071155212,3.38725173,5.13871775,4.370895258,2.489803061,2.166503255,3.498669184,4.254794431,6.313058459,4.106021263,6.556552792,6.001914078,6.068703131,6.148068732,5.142307427,2.993065084,5.932878759,4.1976102,2.732241374,5.058056479,4.866911044,2.896515149,1.280172112,2.444258735,2.646420766,2.55939141,-1.961830224,4.153095185,3.585452203,
Trinidad and Tobago,TTO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,14.03707086,2.742463146,5.604597246,7.630499772,0.693850281,4.056821561,2.042517715,5.215141615,2.73068461,3.533635678,1.040335828,5.780346819,1.656420766,3.807604009,1.477965371,6.405145379,9.121790388,10.0164805,3.59936751,10.39081014,4.577208558,3.799318071,-10.30032848,-5.75090617,-4.119419554,-3.279163048,-4.561778538,-3.919724051,-0.829914212,1.509167843,3.112407866,10.09297951,-0.669114766,3.567180606,3.809913144,7.134477465,7.522854626,8.124563997,8.024817644,6.901359591,4.168523982,7.936709687,14.44098954,7.950051511,6.20893788,13.20805861,4.754209701,3.391737078,-4.391729247,3.32322471,-0.294354409,7.44666581,3.531925654,3.853640789,-0.777478729,-7.52712258,-4.800815746,-0.602435915,0.36125089,-9.077896169,-1.037446807,1.482243918,
Tunisia,TUN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,3.454867894,0.161952471,10.40972859,4.747815404,4.669631773,10.56019748,17.74271826,-0.654643502,8.074782334,7.156099909,7.876852653,3.41109585,6.440473533,6.567521176,7.418739595,5.514072829,-0.493737604,4.681917385,5.748843263,5.648573237,-1.446988414,6.701371096,0.072159077,1.746699128,7.949819437,3.904545303,7.805728877,2.189828861,3.178411322,2.351669851,7.146080968,5.440943501,4.783762478,6.054634479,4.709972914,3.796271662,1.322557148,4.702399533,6.235790722,3.486545543,5.244099832,6.709520975,4.237781475,3.043450124,2.971132751,-2.046633895,4.216677115,2.429930964,3.090328031,0.967703153,1.117425859,2.237838692,2.624930093,1.587846732,-8.817925626,4.405475386,2.437866065,
Turkiye,TUR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,1.156069385,5.571428582,9.066305552,5.459056798,2.823529543,11.21281504,4.732510244,6.77799601,4.081145621,3.233508973,5.566694501,7.425788326,3.262334518,5.594474403,7.17411269,10.46117956,3.406669804,1.502933011,-0.62411357,-2.447350426,4.856648767,3.563227812,4.971080777,6.712015712,4.241335716,7.012031111,9.485538842,2.320736794,0.290244069,9.266146671,0.720279036,5.035634939,7.651265203,-4.668147364,7.878266876,7.379664474,7.577663644,2.404150257,-3.263168406,6.933239705,-5.750006555,6.447722047,5.763206067,9.795936389,8.992304936,6.947988086,5.043507932,0.815024573,-4.823153953,8.427104323,11.20011058,4.788492711,8.485816997,4.939715161,6.084486904,3.323084208,7.501997489,3.013179908,0.818525936,1.85983969,11.43938474,5.533469266,
Tuvalu,TUV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.609183326,2.788788882,4.110823768,10.28337682,-5.004452031,-5.961370475,10.00330278,15.50116613,-1.563870824,-0.970489206,0,9.523809524,-4.347826087,-2.272727273,-4.651162791,2.43902439,7.142857143,6.666666667,-6.25,-2.222222222,6.818181818,-2.127659574,4.347826087,0,10.41666667,5.660377358,2.448392857,1.387283842,13.82209844,-4.274932069,1.804135911,0.677317446,
Tanzania,TZA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.764443409,7.045071642,2.071988214,0.584322132,1.205800809,1.567661764,3.569911868,4.544366804,3.525278189,3.708511599,4.863863754,4.520784636,6.070808287,7.093194984,6.672789831,7.503814659,7.47631926,6.532221388,6.768535203,5.686416859,5.269105249,6.336523427,7.672155435,4.50015356,6.781585601,6.732461868,6.160628774,6.867116196,6.727269968,5.502675994,5.8,1.991964606,4.321384295,4.558027339,
Uganda,UGA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,5.744557713,-0.34467668,-3.306380007,0.390086943,3.961902789,8.267073546,6.361941244,6.474140153,5.554095495,3.418356895,8.326292519,6.40363574,11.52324381,9.072114579,5.100001865,4.905265485,8.053948377,3.141907338,5.183661125,8.732685764,6.473258672,6.807233344,6.332565116,10.78474439,8.412425966,8.708751902,6.801517349,5.637611637,9.391655493,3.837455606,3.586905826,5.106307325,5.18785986,4.781000293,3.131405517,6.303923783,6.438745033,2.951306422,3.536580341,4.588021922,
Ukraine,UKR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.56646327,3.873103212,-6.345235128,-8.7,-9.900000002,-14.2,-22.9,-12.2,-10,-2.999999998,-1.900000002,-0.2,5.9,8.800000004,5.339647207,9.516609864,11.79535253,3.071230392,7.571420763,8.215844452,2.243491596,-15.13646791,4.092004367,5.44528081,0.152314967,0.045439094,-10.07889498,-9.772987213,2.440981945,2.359972281,3.48836234,3.199503864,-3.7528041,3.445625583,-29.1,
Upper middle income,UMC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,0.17622022,3.253634645,3.580182961,8.505535667,6.889677965,6.027226935,3.166519433,5.828764536,7.673988776,8.238618524,6.701948871,6.676196557,7.979018354,6.124098668,5.037870933,5.094166258,4.945663498,5.314054041,6.885295567,6.58954801,2.671740072,2.061557237,0.897268915,6.256108831,4.773916291,4.658957136,5.558837476,3.927393758,2.680268906,1.354076569,1.371418329,1.406415774,4.461402097,3.901565284,3.762232994,5.362372665,5.8334677,2.274385543,3.522394579,6.342639036,3.558295567,4.652622917,5.877625176,7.926602016,7.597522719,8.735477543,9.429831947,6.412844087,2.664068364,8.308633528,6.872085906,5.913538231,5.531850981,4.705956731,4.294246457,4.215760726,5.205581624,4.938959144,4.12202316,-0.683348496,7.584938683,3.12328837,
Uruguay,URY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,2.493037918,-1.57454885,0.170458856,2.440520779,1.045604054,3.062855935,-3.656834113,1.888911745,5.864740633,2.333213381,-0.251711531,-1.319569862,0.275199617,2.895344598,6.096914313,3.935470175,1.455461178,5.373985348,6.199116732,5.843400901,1.559559829,-9.757871461,-10.2743992,-1.14261745,1.466536029,8.809808295,7.993137205,1.480937462,1.103901024,0.297348379,3.538808505,7.931588414,2.657546107,7.281342644,-1.447598969,5.577957764,8.547683201,4.518890097,-1.52094592,-1.929930635,-3.844129959,-7.732007215,0.805283916,5.004160356,7.46013213,4.098577354,6.541510845,7.176144665,4.243494195,7.803409651,5.162133025,3.538178721,4.637538629,3.23879123,0.370741258,1.689798159,1.740376493,0.156000001,0.744431645,-6.262976819,5.276558867,4.921874463,
United States,USA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,2.3,6.1,4.4,5.8,6.4,6.5,2.5,4.8,3.1,-0.283491263,3.293351639,5.258907357,5.645722556,-0.540551652,-0.205456065,5.388139287,4.624153065,5.535304958,3.166145308,-0.256749674,2.537719307,-1.802887409,4.583913355,7.23663315,4.169656223,3.462645971,3.45925199,4.177061291,3.67264815,1.885964957,-0.108264791,3.522440527,2.751781051,4.02879326,2.684217272,3.772565499,4.447174945,4.481394432,4.794499045,4.077159479,0.954338729,1.695942923,2.796209101,3.852552601,3.48322032,2.782810626,2.010507552,0.122188443,-2.599888351,2.708856694,1.54989495,2.280687603,1.841875395,2.287775933,2.706369582,1.667472076,2.241921216,2.945384831,2.294439078,-2.767802511,5.945484761,1.935634592,
Uzbekistan,UZB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.138582275,3.091293973,1.600000006,-0.492000005,-11.2,-2.300000004,-5.199999993,-0.900000005,1.700000003,5.199999997,4.300000001,4.300000002,3.835,4.16383825,3.973488192,4.232627382,7.449000606,6.950007196,7.451418476,9.473005305,9.029161018,8.050933327,7.597167961,7.525139894,7.102444888,7.296550369,6.873838446,7.218773503,5.932150802,4.395274635,5.879742867,5.981561942,1.995585081,7.403368136,5.668817053,
St. Vincent and the Grenadines,VCT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,4.527283278,3.694261801,-6.265338526,3.669725565,0.884935067,0,-9.523813464,6.509705889,2.86084497,10.74588955,2.968050584,25.83148894,-11.10133505,-8.820591531,-7.608709435,10.37682032,13.2294111,9.777473894,3.382216938,2.442720219,4.613904086,4.47684917,2.168596119,6.586338972,6.17934628,5.599740531,0.438004941,14.07469453,1.405610788,4.149186828,1.135575188,6.377940627,4.250730774,-1.247623364,7.766650245,1.287912003,3.505150873,4.090194933,2.710310713,1.639031904,1.74823102,5.342127074,6.691336654,4.114698804,2.488557339,6.996926268,3.322968598,0.404640809,-1.378193606,-4.470467935,-0.606276651,1.169112184,2.462484172,1.145727188,2.785097918,4.149681005,1.548101732,3.175611442,0.661727444,-3.739562054,0.795293935,4.909927487,
"Venezuela, RB",VEN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,3.192519439,8.532933763,3.900951164,11.12934529,4.162866665,1.510250111,2.833869031,7.337232658,0.706036796,7.711914381,1.47929121,1.282805036,7.109957895,2.069333202,2.89625778,7.727739847,6.270783513,2.346896372,0.764355145,-4.421322364,-0.362810903,-2.071006071,-3.764817123,1.442164633,0.193300161,6.510345028,3.581649938,5.82136842,-8.569882013,6.467940853,9.729887977,6.060473262,0.275388158,-2.349507928,3.951662724,-0.197837257,6.370931401,0.294055161,-5.970458146,3.686944167,3.394236108,-8.855647353,-7.75530005,18.28660669,10.3179138,9.872149109,8.753578808,5.277854124,-3.202302657,-1.488791251,4.176425359,5.625956975,1.343094036,-3.894386475,,,,,,,,,
British Virgin Islands,VGB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.396080884,3.285893679,3.485309017,3.504993147,4.010594022,1.218624955,-6.594788859,0.596383224,-8.204245554,-14.8125,-6.285155295,-1.774530271,-0.425079702,1.600853789,-0.735294118,1.904761905,2.933541018,-1.916771753,2.854204166,,
Viet Nam,VNM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,3.805855668,2.789291575,3.583469631,5.135011672,7.364512894,5.100918139,5.960843932,8.646047459,8.072730657,8.838980952,9.540480175,9.340017499,8.152084143,5.764455458,4.773586883,6.787316405,6.192893312,6.320820992,6.899063491,7.536410609,7.547247729,6.977954811,7.129504486,5.661771209,5.39789754,6.423244822,6.413168897,5.504544704,5.55351081,6.422243121,6.987154306,6.690008927,6.940190374,7.465006856,7.359262701,2.865413209,2.561564107,8.019792374,
