"","LOCATION","Time","UNIT","Value","Category"
"2582","USA",2015,"USD",2283058,"EXP_GDS_SRVS"
"2583","USA",2016,"USD",2293881,"EXP_GDS_SRVS"
"2584","USA",2017,"USD",2388260,"EXP_GDS_SRVS"
"2585","USA",2018,"USD",2456423,"EXP_GDS_SRVS"
"2586","USA",2019,"USD",2468984,"EXP_GDS_SRVS"
"2587","USA",2020,"USD",2144820,"EXP_GDS_SRVS"
"2588","USA",2021,"USD",2280872,"EXP_GDS_SRVS"
"2589","USA",2022,"USD",2439613,"EXP_GDS_SRVS"
"2590","LVA",2000,"EUR",6061.957,"IMP_GDS_SRVS"
"2591","LVA",2001,"EUR",7010.006,"IMP_GDS_SRVS"
"2592","LVA",2002,"EUR",7200.041,"IMP_GDS_SRVS"
"2593","LVA",2003,"EUR",8054.339,"IMP_GDS_SRVS"
"2594","LVA",2004,"EUR",9718.024,"IMP_GDS_SRVS"
"2595","LVA",2005,"EUR",11375.453,"IMP_GDS_SRVS"
"2596","LVA",2006,"EUR",13864.245,"IMP_GDS_SRVS"
"2597","LVA",2007,"EUR",16283.018,"IMP_GDS_SRVS"
"2598","LVA",2008,"EUR",14469.138,"IMP_GDS_SRVS"
"2599","LVA",2009,"EUR",9998.981,"IMP_GDS_SRVS"
"2600","LVA",2010,"EUR",11279.446,"IMP_GDS_SRVS"
"2601","LVA",2011,"EUR",13848.945,"IMP_GDS_SRVS"
"2602","LVA",2012,"EUR",14575.603,"IMP_GDS_SRVS"
"2603","LVA",2013,"EUR",14557.041,"IMP_GDS_SRVS"
"2604","LVA",2014,"EUR",14993.738,"IMP_GDS_SRVS"
"2605","LVA",2015,"EUR",15240.611,"IMP_GDS_SRVS"
"2606","LVA",2016,"EUR",15784.008,"IMP_GDS_SRVS"
"2607","LVA",2017,"EUR",17132.858,"IMP_GDS_SRVS"
"2608","LVA",2018,"EUR",18218.701,"IMP_GDS_SRVS"
"2609","LVA",2019,"EUR",18623.913,"IMP_GDS_SRVS"
"2610","LVA",2020,"EUR",18411.032,"IMP_GDS_SRVS"
"2611","LVA",2021,"EUR",21183.869,"IMP_GDS_SRVS"
"2612","LVA",2022,"EUR",23533.919,"IMP_GDS_SRVS"
"2613","IND",2000,"INR",5673721.403,"IMP_GDS_SRVS"
"2614","IND",2001,"INR",5840769.866,"IMP_GDS_SRVS"
"2615","IND",2002,"INR",6541476.477,"IMP_GDS_SRVS"
"2616","IND",2003,"INR",7449689.638,"IMP_GDS_SRVS"
"2617","IND",2004,"INR",9103165.74,"IMP_GDS_SRVS"
"2618","IND",2005,"INR",12069676.937,"IMP_GDS_SRVS"
"2619","IND",2006,"INR",14662300.191,"IMP_GDS_SRVS"
"2620","IND",2007,"INR",16156819.401,"IMP_GDS_SRVS"
"2621","IND",2008,"INR",19826604.67,"IMP_GDS_SRVS"
"2622","IND",2009,"INR",19403081.209,"IMP_GDS_SRVS"
"2623","IND",2010,"INR",22431653.019,"IMP_GDS_SRVS"
"2624","IND",2011,"INR",27155540,"IMP_GDS_SRVS"
"2625","IND",2012,"INR",28790791.395,"IMP_GDS_SRVS"
"2626","IND",2013,"INR",26445550.835,"IMP_GDS_SRVS"
"2627","IND",2014,"INR",26675952.61,"IMP_GDS_SRVS"
"2628","IND",2015,"INR",25115397.73,"IMP_GDS_SRVS"
"2629","IND",2016,"INR",26215927.812,"IMP_GDS_SRVS"
"2630","IND",2017,"INR",30782738.078,"IMP_GDS_SRVS"
"2631","IND",2018,"INR",33498605.711,"IMP_GDS_SRVS"
"2632","IND",2019,"INR",33215857.123,"IMP_GDS_SRVS"
"2633","IND",2020,"INR",28628712.681,"IMP_GDS_SRVS"
"2634","NZL",2000,"NZD",152336,"GDP"
"2635","NZL",2001,"NZD",157532,"GDP"
"2636","NZL",2002,"NZD",164958,"GDP"
"2637","NZL",2003,"NZD",172758,"GDP"
"2638","NZL",2004,"NZD",179822,"GDP"
"2639","NZL",2005,"NZD",185852,"GDP"
"2640","NZL",2006,"NZD",191053,"GDP"
"2641","NZL",2007,"NZD",196909,"GDP"
"2642","NZL",2008,"NZD",194525,"GDP"
"2643","NZL",2009,"NZD",194307,"GDP"
"2644","NZL",2010,"NZD",197157,"GDP"
"2645","NZL",2011,"NZD",201537,"GDP"
"2646","NZL",2012,"NZD",206118,"GDP"
"2647","NZL",2013,"NZD",211817,"GDP"
"2648","NZL",2014,"NZD",219889,"GDP"
"2649","NZL",2015,"NZD",228105,"GDP"
"2650","NZL",2016,"NZD",236777,"GDP"
"2651","NZL",2017,"NZD",245122,"GDP"
"2652","NZL",2018,"NZD",253763,"GDP"
"2653","NZL",2019,"NZD",259970,"GDP"
"2654","NZL",2020,"NZD",258270,"GDP"
"2655","NZL",2021,"NZD",271617,"GDP"
"2656","LVA",2000,"EUR",14350.958,"GDP"
"2657","LVA",2001,"EUR",15258.442,"GDP"
"2658","LVA",2002,"EUR",16339.98,"GDP"
"2659","LVA",2003,"EUR",17716.274,"GDP"
"2660","LVA",2004,"EUR",19183.916,"GDP"
"2661","LVA",2005,"EUR",21240.502,"GDP"
"2662","LVA",2006,"EUR",23783.38,"GDP"
"2663","LVA",2007,"EUR",26147.905,"GDP"
"2664","LVA",2008,"EUR",25298.328,"GDP"
"2665","LVA",2009,"EUR",21690.751,"GDP"
"2666","LVA",2010,"EUR",20724.305,"GDP"
"2667","LVA",2011,"EUR",21257.689,"GDP"
"2668","LVA",2012,"EUR",22754.708,"GDP"
"2669","LVA",2013,"EUR",23211.615,"GDP"
"2670","LVA",2014,"EUR",23653.14,"GDP"
"2671","LVA",2015,"EUR",24572.126,"GDP"
"2672","LVA",2016,"EUR",25154.145,"GDP"
"2673","LVA",2017,"EUR",25987.37,"GDP"
"2674","LVA",2018,"EUR",27024.401,"GDP"
"2675","LVA",2019,"EUR",27183.17,"GDP"
"2676","LVA",2020,"EUR",26228.007,"GDP"
"2677","LVA",2021,"EUR",27993.607,"GDP"
"2678","LVA",2022,"EUR",28933.765,"GDP"
"2679","ZAF",2000,"ZAR",2826727.8,"GDP"
"2680","ZAF",2001,"ZAR",2903049.45,"GDP"
"2681","ZAF",2002,"ZAR",3010473.149,"GDP"
"2682","ZAF",2003,"ZAR",3099254.274,"GDP"
"2683","ZAF",2004,"ZAR",3240411.667,"GDP"
"2684","ZAF",2005,"ZAR",3411409.875,"GDP"
"2685","ZAF",2006,"ZAR",3602578.682,"GDP"
"2686","ZAF",2007,"ZAR",3795693.977,"GDP"
"2687","ZAF",2008,"ZAR",3916816.238,"GDP"
"2688","ZAF",2009,"ZAR",3856572.113,"GDP"
"2689","ZAF",2010,"ZAR",3973801.603,"GDP"
"2690","ZAF",2011,"ZAR",4099713.744,"GDP"
"2691","ZAF",2012,"ZAR",4197952.412,"GDP"
"2692","ZAF",2013,"ZAR",4302291.176,"GDP"
"2693","ZAF",2014,"ZAR",4363118.107,"GDP"
"2694","ZAF",2015,"ZAR",4420792.517,"GDP"
"2695","ZAF",2016,"ZAR",4450170.996,"GDP"
"2696","ZAF",2017,"ZAR",4501701.615,"GDP"
"2697","ZAF",2018,"ZAR",4571783.379,"GDP"
"2698","ZAF",2019,"ZAR",4583667.071,"GDP"
"2699","ZAF",2020,"ZAR",4310326.585,"GDP"
"2700","ZAF",2021,"ZAR",4513043.92,"GDP"
"2701","ZAF",2022,"ZAR",4599261.389,"GDP"
"2702","TUR",2000,"TRY",139877.703,"EXP_GDS_SRVS"
"2703","TUR",2001,"TRY",146776.233,"EXP_GDS_SRVS"
"2704","TUR",2002,"TRY",158725.631,"EXP_GDS_SRVS"
"2705","TUR",2003,"TRY",170960.59,"EXP_GDS_SRVS"
"2706","TUR",2004,"TRY",191755.994,"EXP_GDS_SRVS"
"2707","TUR",2005,"TRY",207732.223,"EXP_GDS_SRVS"
"2708","TUR",2006,"TRY",219575.145,"EXP_GDS_SRVS"
"2709","TUR",2007,"TRY",234894.775,"EXP_GDS_SRVS"
"2710","TUR",2008,"TRY",244017.124,"EXP_GDS_SRVS"
"2711","TUR",2009,"TRY",235191.253,"EXP_GDS_SRVS"
"2712","TUR",2010,"TRY",239240.106,"EXP_GDS_SRVS"
"2713","TUR",2011,"TRY",270152.451,"EXP_GDS_SRVS"
"2714","TUR",2012,"TRY",309318.489,"EXP_GDS_SRVS"
"2715","TUR",2013,"TRY",324576.098,"EXP_GDS_SRVS"
"2716","TUR",2014,"TRY",347549.365,"EXP_GDS_SRVS"
"2717","TUR",2015,"TRY",358805.788,"EXP_GDS_SRVS"
"2718","TUR",2016,"TRY",352555.79,"EXP_GDS_SRVS"
"2719","TUR",2017,"TRY",396305.466,"EXP_GDS_SRVS"
"2720","TUR",2018,"TRY",432332.037,"EXP_GDS_SRVS"
"2721","TUR",2019,"TRY",455152.772,"EXP_GDS_SRVS"
"2722","TUR",2020,"TRY",388592.357,"EXP_GDS_SRVS"
"2723","TUR",2021,"TRY",485959.319,"EXP_GDS_SRVS"
"2724","TUR",2022,"TRY",534225.149,"EXP_GDS_SRVS"
"2725","IRL",2000,"EUR",151873.601,"GDP"
"2726","IRL",2001,"EUR",159931.743,"GDP"
"2727","IRL",2002,"EUR",169366.701,"GDP"
"2728","IRL",2003,"EUR",174471.14,"GDP"
"2729","IRL",2004,"EUR",186314.485,"GDP"
"2730","IRL",2005,"EUR",197008.531,"GDP"
"2731","IRL",2006,"EUR",206835.028,"GDP"
"2732","IRL",2007,"EUR",217818.212,"GDP"
"2733","IRL",2008,"EUR",208051.089,"GDP"
"2734","IRL",2009,"EUR",197449.258,"GDP"
"2735","IRL",2010,"EUR",200772.273,"GDP"
"2736","IRL",2011,"EUR",203343.669,"GDP"
"2737","IRL",2012,"EUR",203079.948,"GDP"
"2738","IRL",2013,"EUR",205465.354,"GDP"
"2739","IRL",2014,"EUR",223605.887,"GDP"
"2740","IRL",2015,"EUR",278333.995,"GDP"
"2741","IRL",2016,"EUR",283248.14,"GDP"
"2742","IRL",2017,"EUR",309622.108,"GDP"
"2743","IRL",2018,"EUR",335848.015,"GDP"
"2744","IRL",2019,"EUR",353640.33,"GDP"
"2745","IRL",2020,"EUR",377041.4,"GDP"
"2746","IRL",2021,"EUR",434069.74,"GDP"
"2747","IRL",2022,"EUR",475015.634,"GDP"
"2748","BRA",2000,"BRL",229904.581,"EXP_GDS_SRVS"
"2749","BRA",2001,"BRL",251125.981,"EXP_GDS_SRVS"
"2750","BRA",2002,"BRL",267390.966,"EXP_GDS_SRVS"
"2751","BRA",2003,"BRL",296846.592,"EXP_GDS_SRVS"
"2752","BRA",2004,"BRL",339811.516,"EXP_GDS_SRVS"
"2753","BRA",2005,"BRL",372583.526,"EXP_GDS_SRVS"
"2754","BRA",2006,"BRL",390606.989,"EXP_GDS_SRVS"
"2755","BRA",2007,"BRL",414731.271,"EXP_GDS_SRVS"
"2756","BRA",2008,"BRL",416428.561,"EXP_GDS_SRVS"
"2757","BRA",2009,"BRL",377921.135,"EXP_GDS_SRVS"
"2758","BRA",2010,"BRL",422220,"EXP_GDS_SRVS"
"2759","BRA",2011,"BRL",442537,"EXP_GDS_SRVS"
"2760","BRA",2012,"BRL",445668.576,"EXP_GDS_SRVS"
"2761","BRA",2013,"BRL",453825.626,"EXP_GDS_SRVS"
"2762","BRA",2014,"BRL",446702.014,"EXP_GDS_SRVS"
"2763","BRA",2015,"BRL",477165.143,"EXP_GDS_SRVS"
"2764","BRA",2016,"BRL",481283.678,"EXP_GDS_SRVS"
"2765","BRA",2017,"BRL",504908.899,"EXP_GDS_SRVS"
"2766","BRA",2018,"BRL",525373.279,"EXP_GDS_SRVS"
"2767","BRA",2019,"BRL",511916.258,"EXP_GDS_SRVS"
"2768","BRA",2020,"BRL",500188.738,"EXP_GDS_SRVS"
"2769","BRA",2000,"BRL",2706891.62,"GDP"
"2770","BRA",2001,"BRL",2744514.609,"GDP"
"2771","BRA",2002,"BRL",2828317.316,"GDP"
"2772","BRA",2003,"BRL",2860583.58,"GDP"
"2773","BRA",2004,"BRL",3025352.182,"GDP"
"2774","BRA",2005,"BRL",3122227.955,"GDP"
"2775","BRA",2006,"BRL",3245930.274,"GDP"
"2776","BRA",2007,"BRL",3442954.041,"GDP"
"2777","BRA",2008,"BRL",3618344.849,"GDP"
"2778","BRA",2009,"BRL",3613792.537,"GDP"
"2779","BRA",2010,"BRL",3885847,"GDP"
"2780","BRA",2011,"BRL",4040287,"GDP"
"2781","BRA",2012,"BRL",4117908.024,"GDP"
"2782","BRA",2013,"BRL",4241643.857,"GDP"
"2783","BRA",2014,"BRL",4263019.865,"GDP"
"2784","BRA",2015,"BRL",4111863.267,"GDP"
"2785","BRA",2016,"BRL",3977162.043,"GDP"
"2786","BRA",2017,"BRL",4029774.689,"GDP"
"2787","BRA",2018,"BRL",4102998.201,"GDP"
"2788","BRA",2019,"BRL",4153086.693,"GDP"
"2789","BRA",2020,"BRL",4017000.06,"GDP"
"2790","BRA",2000,"BRL",215090.62,"IMP_GDS_SRVS"
"2791","BRA",2001,"BRL",222256.148,"IMP_GDS_SRVS"
"2792","BRA",2002,"BRL",192679.923,"IMP_GDS_SRVS"
"2793","BRA",2003,"BRL",191748.32,"IMP_GDS_SRVS"
"2794","BRA",2004,"BRL",211621.2,"IMP_GDS_SRVS"
"2795","BRA",2005,"BRL",227410.96,"IMP_GDS_SRVS"
"2796","BRA",2006,"BRL",267805.024,"IMP_GDS_SRVS"
"2797","BRA",2007,"BRL",320181.26,"IMP_GDS_SRVS"
"2798","BRA",2008,"BRL",374694.392,"IMP_GDS_SRVS"
"2799","BRA",2009,"BRL",346210.248,"IMP_GDS_SRVS"
"2800","BRA",2010,"BRL",462672,"IMP_GDS_SRVS"
"2801","BRA",2011,"BRL",506132,"IMP_GDS_SRVS"
"2802","BRA",2012,"BRL",511855.603,"IMP_GDS_SRVS"
"2803","BRA",2013,"BRL",545994.73,"IMP_GDS_SRVS"
"2804","BRA",2014,"BRL",533590.299,"IMP_GDS_SRVS"
"2805","BRA",2015,"BRL",457870.438,"IMP_GDS_SRVS"
"2806","BRA",2016,"BRL",410513.206,"IMP_GDS_SRVS"
"2807","BRA",2017,"BRL",438087.135,"IMP_GDS_SRVS"
"2808","BRA",2018,"BRL",472007.253,"IMP_GDS_SRVS"
"2809","BRA",2019,"BRL",478297.062,"IMP_GDS_SRVS"
"2810","BRA",2020,"BRL",432970.576,"IMP_GDS_SRVS"
"2811","LTU",2000,"EUR",7306.698,"IMP_GDS_SRVS"
"2812","LTU",2001,"EUR",8747.393,"IMP_GDS_SRVS"
"2813","LTU",2002,"EUR",10508.067,"IMP_GDS_SRVS"
"2814","LTU",2003,"EUR",11516.528,"IMP_GDS_SRVS"
"2815","LTU",2004,"EUR",13641.361,"IMP_GDS_SRVS"
"2816","LTU",2005,"EUR",16323.163,"IMP_GDS_SRVS"
"2817","LTU",2006,"EUR",18657.767,"IMP_GDS_SRVS"
"2818","LTU",2007,"EUR",20644.371,"IMP_GDS_SRVS"
"2819","LTU",2008,"EUR",22878.155,"IMP_GDS_SRVS"
"2820","LTU",2009,"EUR",16322.704,"IMP_GDS_SRVS"
"2821","LTU",2010,"EUR",19066.668,"IMP_GDS_SRVS"
"2822","LTU",2011,"EUR",21777.458,"IMP_GDS_SRVS"
"2823","LTU",2012,"EUR",22903.287,"IMP_GDS_SRVS"
"2824","LTU",2013,"EUR",24234.286,"IMP_GDS_SRVS"
"2825","LTU",2014,"EUR",23829.081,"IMP_GDS_SRVS"
"2826","LTU",2015,"EUR",26057.84,"IMP_GDS_SRVS"
"2827","LTU",2016,"EUR",27110.988,"IMP_GDS_SRVS"
"2828","LTU",2017,"EUR",30131.321,"IMP_GDS_SRVS"
"2829","LTU",2018,"EUR",31946.723,"IMP_GDS_SRVS"
"2830","LTU",2019,"EUR",33865.126,"IMP_GDS_SRVS"
"2831","LTU",2020,"EUR",32392.258,"IMP_GDS_SRVS"
"2832","LTU",2021,"EUR",38849.111,"IMP_GDS_SRVS"
"2833","LTU",2022,"EUR",43674.239,"IMP_GDS_SRVS"
"2834","LTU",2000,"EUR",20260.235,"GDP"
"2835","LTU",2001,"EUR",21582.44,"GDP"
"2836","LTU",2002,"EUR",23039.56,"GDP"
"2837","LTU",2003,"EUR",25473.91,"GDP"
"2838","LTU",2004,"EUR",27147.416,"GDP"
"2839","LTU",2005,"EUR",29246.554,"GDP"
"2840","LTU",2006,"EUR",31414.929,"GDP"
"2841","LTU",2007,"EUR",34904.336,"GDP"
"2842","LTU",2008,"EUR",35816.883,"GDP"
"2843","LTU",2009,"EUR",30502.156,"GDP"
"2844","LTU",2010,"EUR",31005.82,"GDP"
"2845","LTU",2011,"EUR",32878.264,"GDP"
"2846","LTU",2012,"EUR",34142.06,"GDP"
"2847","LTU",2013,"EUR",35354.128,"GDP"
"2848","LTU",2014,"EUR",36604.607,"GDP"
"2849","LTU",2015,"EUR",37345.698,"GDP"
"2850","LTU",2016,"EUR",38286.372,"GDP"
"2851","LTU",2017,"EUR",39926.023,"GDP"
"2852","LTU",2018,"EUR",41520.393,"GDP"
"2853","LTU",2019,"EUR",43457.601,"GDP"
"2854","LTU",2020,"EUR",43446.905,"GDP"
"2855","LTU",2021,"EUR",46177.417,"GDP"
"2856","LTU",2022,"EUR",47304.227,"GDP"
"2857","LTU",2000,"EUR",6872.819,"EXP_GDS_SRVS"
"2858","LTU",2001,"EUR",8527.278,"EXP_GDS_SRVS"
"2859","LTU",2002,"EUR",10248.899,"EXP_GDS_SRVS"
"2860","LTU",2003,"EUR",11178.8,"EXP_GDS_SRVS"
"2861","LTU",2004,"EUR",11988.143,"EXP_GDS_SRVS"
"2862","LTU",2005,"EUR",14366.949,"EXP_GDS_SRVS"
"2863","LTU",2006,"EUR",16206.961,"EXP_GDS_SRVS"
"2864","LTU",2007,"EUR",16724.482,"EXP_GDS_SRVS"
"2865","LTU",2008,"EUR",18667.469,"EXP_GDS_SRVS"
"2866","LTU",2009,"EUR",16114.529,"EXP_GDS_SRVS"
"2867","LTU",2010,"EUR",18754.368,"EXP_GDS_SRVS"
"2868","LTU",2011,"EUR",21482.541,"EXP_GDS_SRVS"
"2869","LTU",2012,"EUR",23812.866,"EXP_GDS_SRVS"
"2870","LTU",2013,"EUR",25544.003,"EXP_GDS_SRVS"
"2871","LTU",2014,"EUR",25078.418,"EXP_GDS_SRVS"
"2872","LTU",2015,"EUR",25685.49,"EXP_GDS_SRVS"
"2873","LTU",2016,"EUR",26951.058,"EXP_GDS_SRVS"
"2874","LTU",2017,"EUR",30595.147,"EXP_GDS_SRVS"
"2875","LTU",2018,"EUR",32677.438,"EXP_GDS_SRVS"
"2876","LTU",2019,"EUR",35967.127,"EXP_GDS_SRVS"
"2877","LTU",2020,"EUR",36044.309,"EXP_GDS_SRVS"
"2878","LTU",2021,"EUR",42187.06,"EXP_GDS_SRVS"
"2879","LTU",2022,"EUR",47329.207,"EXP_GDS_SRVS"
"2880","EA19",2000,"EUR",2720173.081,"IMP_GDS_SRVS"
"2881","EA19",2001,"EUR",2787224.781,"IMP_GDS_SRVS"
"2882","EA19",2002,"EUR",2800566.856,"IMP_GDS_SRVS"
"2883","EA19",2003,"EUR",2885397.224,"IMP_GDS_SRVS"
"2884","EA19",2004,"EUR",3086457.035,"IMP_GDS_SRVS"
"2885","EA19",2005,"EUR",3275275.378,"IMP_GDS_SRVS"
"2886","EA19",2006,"EUR",3554066.305,"IMP_GDS_SRVS"
"2887","EA19",2007,"EUR",3795778.817,"IMP_GDS_SRVS"
"2888","EA19",2008,"EUR",3807105.427,"IMP_GDS_SRVS"
"2889","EA19",2009,"EUR",3375954.044,"IMP_GDS_SRVS"
"2890","EA19",2010,"EUR",3706432.142,"IMP_GDS_SRVS"
"2891","EA19",2011,"EUR",3868620.394,"IMP_GDS_SRVS"
"2892","EA19",2012,"EUR",3821252.084,"IMP_GDS_SRVS"
"2893","EA19",2013,"EUR",3873614.935,"IMP_GDS_SRVS"
"2894","EA19",2014,"EUR",4056322.765,"IMP_GDS_SRVS"
"2895","EA19",2015,"EUR",4372170.245,"IMP_GDS_SRVS"
"2896","EA19",2016,"EUR",4560396.136,"IMP_GDS_SRVS"
"2897","EA19",2017,"EUR",4798255.995,"IMP_GDS_SRVS"
"2898","EA19",2018,"EUR",4983276.317,"IMP_GDS_SRVS"
"2899","EA19",2019,"EUR",5230251.81,"IMP_GDS_SRVS"
"2900","EA19",2020,"EUR",4785525.553,"IMP_GDS_SRVS"
"2901","EA19",2021,"EUR",5223158.911,"IMP_GDS_SRVS"
"2902","EA19",2022,"EUR",5628537.001,"IMP_GDS_SRVS"
"2903","EA19",2000,"EUR",9004581.608,"GDP"
"2904","EA19",2001,"EUR",9200000.756,"GDP"
"2905","EA19",2002,"EUR",9283438.986,"GDP"
"2906","EA19",2003,"EUR",9343420.319,"GDP"
"2907","EA19",2004,"EUR",9556210.334,"GDP"
"2908","EA19",2005,"EUR",9715083.652,"GDP"
"2909","EA19",2006,"EUR",10027882.197,"GDP"
"2910","EA19",2007,"EUR",10327417.647,"GDP"
"2911","EA19",2008,"EUR",10370095.913,"GDP"
"2912","EA19",2009,"EUR",9903974.22,"GDP"
"2913","EA19",2010,"EUR",10115718.929,"GDP"
"2914","EA19",2011,"EUR",10286909.157,"GDP"
"2915","EA19",2012,"EUR",10196791.465,"GDP"
"2916","EA19",2013,"EUR",10173170.415,"GDP"
"2917","EA19",2014,"EUR",10314878.756,"GDP"
"2918","EA19",2015,"EUR",10523622.526,"GDP"
"2919","EA19",2016,"EUR",10719150.892,"GDP"
"2920","EA19",2017,"EUR",11000486.908,"GDP"
"2921","EA19",2018,"EUR",11196527.282,"GDP"
"2922","EA19",2019,"EUR",11373554.253,"GDP"
"2923","EA19",2020,"EUR",10684497.84,"GDP"
"2924","EA19",2021,"EUR",11314823.493,"GDP"
"2925","EA19",2022,"EUR",11694285.906,"GDP"
"2926","EA19",2000,"EUR",2811873.298,"EXP_GDS_SRVS"
"2927","EA19",2001,"EUR",2923296.873,"EXP_GDS_SRVS"
"2928","EA19",2002,"EUR",2986760.399,"EXP_GDS_SRVS"
"2929","EA19",2003,"EUR",3016107.166,"EXP_GDS_SRVS"
"2930","EA19",2004,"EUR",3259756.669,"EXP_GDS_SRVS"
"2931","EA19",2005,"EUR",3430362.34,"EXP_GDS_SRVS"
"2932","EA19",2006,"EUR",3727467.859,"EXP_GDS_SRVS"
"2933","EA19",2007,"EUR",3982618.594,"EXP_GDS_SRVS"
"2934","EA19",2008,"EUR",4013008.892,"EXP_GDS_SRVS"
"2935","EA19",2009,"EUR",3519735.389,"EXP_GDS_SRVS"
"2936","EA19",2010,"EUR",3911119.913,"EXP_GDS_SRVS"
"2937","EA19",2011,"EUR",4165790.692,"EXP_GDS_SRVS"
"2938","EA19",2012,"EUR",4260998.346,"EXP_GDS_SRVS"
"2939","EA19",2013,"EUR",4341108.513,"EXP_GDS_SRVS"
"2940","EA19",2014,"EUR",4539196.52,"EXP_GDS_SRVS"
"2941","EA19",2015,"EUR",4841372.148,"EXP_GDS_SRVS"
"2942","EA19",2016,"EUR",4988471.182,"EXP_GDS_SRVS"
"2943","EA19",2017,"EUR",5268655.56,"EXP_GDS_SRVS"
"2944","EA19",2018,"EUR",5455696.836,"EXP_GDS_SRVS"
"2945","EA19",2019,"EUR",5627427.464,"EXP_GDS_SRVS"
"2946","EA19",2020,"EUR",5121994.258,"EXP_GDS_SRVS"
"2947","EA19",2021,"EUR",5705444.657,"EXP_GDS_SRVS"
"2948","EA19",2022,"EUR",6109202.265,"EXP_GDS_SRVS"
"2949","ARG",2004,"ARS",81717.784,"IMP_GDS_SRVS"
"2950","ARG",2005,"ARS",94668.608,"IMP_GDS_SRVS"
"2951","ARG",2006,"ARS",105074.452,"IMP_GDS_SRVS"
"2952","ARG",2007,"ARS",125711.373,"IMP_GDS_SRVS"
"2953","ARG",2008,"ARS",142760.584,"IMP_GDS_SRVS"
"2954","ARG",2009,"ARS",116469.168,"IMP_GDS_SRVS"
"2955","ARG",2010,"ARS",157471.459,"IMP_GDS_SRVS"
"2956","ARG",2011,"ARS",192160.243,"IMP_GDS_SRVS"
"2957","ARG",2012,"ARS",183074.401,"IMP_GDS_SRVS"
"2958","ARG",2013,"ARS",190182.962,"IMP_GDS_SRVS"
"2959","ARG",2014,"ARS",168349.968,"IMP_GDS_SRVS"
"2960","ARG",2015,"ARS",176281.472,"IMP_GDS_SRVS"
"2961","ARG",2016,"ARS",186548.392,"IMP_GDS_SRVS"
"2962","ARG",2017,"ARS",215619.712,"IMP_GDS_SRVS"
"2963","ARG",2018,"ARS",206000.19,"IMP_GDS_SRVS"
"2964","ARG",2019,"ARS",167483.862,"IMP_GDS_SRVS"
"2965","ARG",2020,"ARS",136565.764,"IMP_GDS_SRVS"
"2966","ARG",2021,"ARS",166637.561,"IMP_GDS_SRVS"
"2967","ARG",2022,"ARS",195559.286,"IMP_GDS_SRVS"
"2968","ARG",2004,"ARS",485115.195,"GDP"
"2969","ARG",2005,"ARS",528055.943,"GDP"
"2970","ARG",2006,"ARS",570549.404,"GDP"
"2971","ARG",2007,"ARS",621942.503,"GDP"
"2972","ARG",2008,"ARS",647176.16,"GDP"
"2973","ARG",2009,"ARS",608872.876,"GDP"
"2974","ARG",2010,"ARS",670523.679,"GDP"
"2975","ARG",2011,"ARS",710781.597,"GDP"
"2976","ARG",2012,"ARS",703485.99,"GDP"
"2977","ARG",2013,"ARS",720407.105,"GDP"
"2978","ARG",2014,"ARS",702306.046,"GDP"
"2979","ARG",2015,"ARS",721487.147,"GDP"
"2980","ARG",2016,"ARS",706477.849,"GDP"
"2981","ARG",2017,"ARS",726389.948,"GDP"
"2982","ARG",2018,"ARS",707377.443,"GDP"
"2983","ARG",2019,"ARS",693223.804,"GDP"
"2984","ARG",2020,"ARS",624294.931,"GDP"
"2985","ARG",2021,"ARS",689210.675,"GDP"
"2986","ARG",2022,"ARS",725346.297,"GDP"
"2987","ARG",2004,"ARS",115688.425,"EXP_GDS_SRVS"
"2988","ARG",2005,"ARS",130596.997,"EXP_GDS_SRVS"
"2989","ARG",2006,"ARS",137859.761,"EXP_GDS_SRVS"
"2990","ARG",2007,"ARS",149115.255,"EXP_GDS_SRVS"
"2991","ARG",2008,"ARS",150218.521,"EXP_GDS_SRVS"
"2992","ARG",2009,"ARS",136177.436,"EXP_GDS_SRVS"
"2993","ARG",2010,"ARS",155101.896,"EXP_GDS_SRVS"
"2994","ARG",2011,"ARS",161536.787,"EXP_GDS_SRVS"
"2995","ARG",2012,"ARS",154900.353,"EXP_GDS_SRVS"
"2996","ARG",2013,"ARS",149447.488,"EXP_GDS_SRVS"
"2997","ARG",2014,"ARS",139017.297,"EXP_GDS_SRVS"
"2998","ARG",2015,"ARS",135156.269,"EXP_GDS_SRVS"
"2999","ARG",2016,"ARS",142343.006,"EXP_GDS_SRVS"
"3000","ARG",2017,"ARS",146065.832,"EXP_GDS_SRVS"
"3001","ARG",2018,"ARS",147009.412,"EXP_GDS_SRVS"
"3002","ARG",2019,"ARS",161344.337,"EXP_GDS_SRVS"
"3003","ARG",2020,"ARS",132767.365,"EXP_GDS_SRVS"
"3004","ARG",2021,"ARS",145005.298,"EXP_GDS_SRVS"
"3005","ARG",2022,"ARS",153278.197,"EXP_GDS_SRVS"
"3006","CRI",2000,"CRC",17056831.939,"GDP"
"3007","CRI",2001,"CRC",17652314.921,"GDP"
"3008","CRI",2002,"CRC",18255472.702,"GDP"
"3009","CRI",2003,"CRC",19043594.294,"GDP"
"3010","CRI",2004,"CRC",19886197.09,"GDP"
"3011","CRI",2005,"CRC",20677004.802,"GDP"
"3012","CRI",2006,"CRC",22191945.968,"GDP"
"3013","CRI",2007,"CRC",24015043.619,"GDP"
